datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations,rain_1h,rain_6h,rain_24h,pressure,chirps_lag1d_mm,chirps_lag2d_mm,chirps_lag3d_mm,chirps_roll3d_mm,chirps_roll7d_mm,chirps_roll14d_mm,chirps_roll30d_mm,chirps_rainy_days_7d,chirps_rainy_days_30d,chirps_max3d_mm,chirps_max7d_mm,chirps_api,chirps_month_mean_mm,chirps_month_std_mm,chirps_anomaly,chirps_wet_spell_len,chirps_dry_spell_len
2024-05-09 21:00:00,29.0,33.6,24.0,74.47,0.0,0.0,rain,0.0,0.0,23.4,9.4,270.0,1008.0,27.2,6.0,0.0,0.0,0.0,8.0,Partially cloudy,partly-cloudy-night,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,3.58378529548645,0.0,3.58378529548645,3.58378529548645,3.58378529548645,24.391355998814102,1.0,5.0,3.58378529548645,3.58378529548645,3.996178154128517,4.2407349267927765,10.536441300699757,-4.2407349267927765,0.0,1.0
2024-05-09 22:00:00,29.0,33.6,24.0,74.47,0.0,0.0,rain,0.0,0.0,22.3,5.4,340.0,1009.0,27.2,6.0,0.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,3.58378529548645,0.0,3.58378529548645,3.58378529548645,3.58378529548645,24.391355998814102,1.0,5.0,3.58378529548645,3.58378529548645,3.996178154128517,4.2407349267927765,10.536441300699757,-4.2407349267927765,0.0,1.0
2024-05-09 23:00:00,29.8,36.1,25.3,76.84,0.0,0.0,rain,0.0,0.0,22.0,12.2,321.1,1009.0,81.8,24.1,0.0,0.0,0.0,3.0,Partially cloudy,partly-cloudy-night,remote,0.0,0.0,0.0,1010.0,0.0,3.58378529548645,0.0,3.58378529548645,3.58378529548645,3.58378529548645,24.391355998814102,1.0,5.0,3.58378529548645,3.58378529548645,3.996178154128517,4.2407349267927765,10.536441300699757,-4.2407349267927765,0.0,1.0
2024-05-10 00:00:00,29.0,34.5,25.1,79.52,0.0,0.0,rain,0.0,0.0,21.2,11.5,321.9,1009.0,87.1,24.1,0.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,remote,0.0,0.0,0.0,1010.0,0.0,0.0,3.58378529548645,3.58378529548645,3.58378529548645,3.58378529548645,24.391355998814102,1.0,5.0,3.58378529548645,3.58378529548645,3.3967514310092395,4.2407349267927765,10.536441300699757,-4.2407349267927765,0.0,2.0
2024-05-10 01:00:00,29.0,34.5,25.1,79.52,0.0,0.0,rain,0.0,0.0,19.1,11.5,325.0,1008.0,93.7,24.1,0.0,0.0,0.0,10.0,Overcast,cloudy,remote,0.0,0.0,0.0,1010.0,0.0,0.0,3.58378529548645,3.58378529548645,3.58378529548645,3.58378529548645,24.391355998814102,1.0,5.0,3.58378529548645,3.58378529548645,3.3967514310092395,4.2407349267927765,10.536441300699757,-4.2407349267927765,0.0,2.0
2024-05-10 02:00:00,28.4,33.1,24.7,80.4,0.0,0.0,rain,0.0,0.0,21.2,3.6,328.8,1007.5,60.0,4.0,0.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,43284099999,0.0,0.0,0.0,1010.0,0.0,0.0,3.58378529548645,3.58378529548645,3.58378529548645,3.58378529548645,24.391355998814102,1.0,5.0,3.58378529548645,3.58378529548645,3.3967514310092395,4.2407349267927765,10.536441300699757,-4.2407349267927765,0.0,2.0
2024-05-10 03:00:00,29.1,34.8,25.2,79.54,0.0,0.0,rain,0.0,0.0,21.6,11.2,328.0,1008.0,100.0,24.1,0.0,0.0,0.0,10.0,Overcast,cloudy,remote,0.0,0.0,0.0,1010.0,0.0,0.0,3.58378529548645,3.58378529548645,3.58378529548645,3.58378529548645,24.391355998814102,1.0,5.0,3.58378529548645,3.58378529548645,3.3967514310092395,4.2407349267927765,10.536441300699757,-4.2407349267927765,0.0,2.0
2024-05-10 04:00:00,28.5,33.7,25.2,82.35,0.0,0.0,rain,0.0,0.0,19.1,12.2,341.2,1006.0,95.4,24.1,0.0,0.0,0.0,10.0,Overcast,cloudy,remote,0.0,0.0,0.0,1010.0,0.0,0.0,3.58378529548645,3.58378529548645,3.58378529548645,3.58378529548645,24.391355998814102,1.0,5.0,3.58378529548645,3.58378529548645,3.3967514310092395,4.2407349267927765,10.536441300699757,-4.2407349267927765,0.0,2.0
2024-05-10 05:00:00,26.6,26.6,23.9,85.34,0.0,0.0,rain,0.0,0.0,18.0,7.6,50.0,1008.0,63.3,5.1,0.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,3.58378529548645,3.58378529548645,3.58378529548645,3.58378529548645,24.391355998814102,1.0,5.0,3.58378529548645,3.58378529548645,3.3967514310092395,4.2407349267927765,10.536441300699757,-4.2407349267927765,0.0,2.0
2024-05-10 06:00:00,26.0,26.0,23.0,83.56,0.0,0.0,rain,0.0,0.0,16.9,9.4,110.0,1009.0,88.9,6.0,0.0,0.0,0.0,3.0,Partially cloudy,partly-cloudy-night,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,3.58378529548645,3.58378529548645,3.58378529548645,3.58378529548645,24.391355998814102,1.0,5.0,3.58378529548645,3.58378529548645,3.3967514310092395,4.2407349267927765,10.536441300699757,-4.2407349267927765,0.0,2.0
2024-05-10 07:00:00,28.0,31.2,23.0,74.3,0.0,0.0,rain,0.0,0.0,15.8,5.4,70.0,1010.0,50.0,6.0,2.7,0.0,0.0,3.0,Partially cloudy,partly-cloudy-day,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,3.58378529548645,3.58378529548645,3.58378529548645,3.58378529548645,24.391355998814102,1.0,5.0,3.58378529548645,3.58378529548645,3.3967514310092395,4.2407349267927765,10.536441300699757,-4.2407349267927765,0.0,2.0
2024-05-10 08:00:00,29.9,35.0,24.0,70.84,0.0,0.0,rain,0.0,0.0,16.6,7.6,70.0,1009.9,31.6,5.1,75.0,0.3,1.0,3.0,Partially cloudy,partly-cloudy-day,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,3.58378529548645,3.58378529548645,3.58378529548645,3.58378529548645,24.391355998814102,1.0,5.0,3.58378529548645,3.58378529548645,3.3967514310092395,4.2407349267927765,10.536441300699757,-4.2407349267927765,0.0,2.0
2024-05-10 09:00:00,29.0,34.9,25.5,81.44,0.0,0.0,rain,0.0,0.0,18.0,8.3,42.7,1010.0,73.9,24.1,256.6,0.9,3.0,10.0,Partially cloudy,partly-cloudy-day,remote,0.0,0.0,0.0,1010.0,0.0,0.0,3.58378529548645,3.58378529548645,3.58378529548645,3.58378529548645,24.391355998814102,1.0,5.0,3.58378529548645,3.58378529548645,3.3967514310092395,4.2407349267927765,10.536441300699757,-4.2407349267927765,0.0,2.0
2024-05-10 10:00:00,32.0,37.9,24.0,62.71,0.0,0.0,rain,0.0,0.0,16.2,0.0,0.0,1011.0,50.0,6.0,461.9,1.7,5.0,10.0,Partially cloudy,partly-cloudy-day,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,3.58378529548645,3.58378529548645,3.58378529548645,3.58378529548645,24.391355998814102,1.0,5.0,3.58378529548645,3.58378529548645,3.3967514310092395,4.2407349267927765,10.536441300699757,-4.2407349267927765,0.0,2.0
2024-05-10 11:00:00,32.8,39.1,24.1,60.43,0.0,0.0,rain,0.0,0.0,13.3,11.2,270.0,1009.7,54.4,5.1,675.7,2.4,7.0,30.0,Partially cloudy,partly-cloudy-day,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,3.58378529548645,3.58378529548645,3.58378529548645,3.58378529548645,24.391355998814102,1.0,5.0,3.58378529548645,3.58378529548645,3.3967514310092395,4.2407349267927765,10.536441300699757,-4.2407349267927765,0.0,2.0
2024-05-10 12:00:00,33.0,38.1,23.0,55.8,0.0,0.0,rain,0.0,0.0,13.7,18.4,270.0,1009.0,27.2,6.0,876.2,3.2,9.0,30.0,Partially cloudy,partly-cloudy-day,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,3.58378529548645,3.58378529548645,3.58378529548645,3.58378529548645,24.391355998814102,1.0,5.0,3.58378529548645,3.58378529548645,3.3967514310092395,4.2407349267927765,10.536441300699757,-4.2407349267927765,0.0,2.0
2024-05-10 13:00:00,33.0,39.2,24.0,59.27,0.0,0.0,rain,0.0,0.0,12.2,16.6,250.0,1008.0,27.2,8.0,814.9,2.9,8.0,30.0,Partially cloudy,partly-cloudy-day,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,3.58378529548645,3.58378529548645,3.58378529548645,3.58378529548645,24.391355998814102,1.0,5.0,3.58378529548645,3.58378529548645,3.3967514310092395,4.2407349267927765,10.536441300699757,-4.2407349267927765,0.0,2.0
2024-05-10 14:00:00,32.7,38.9,24.0,60.41,0.0,0.0,rain,0.0,0.0,18.4,16.6,264.0,1006.7,36.1,10.0,935.9,3.4,9.0,8.0,Partially cloudy,partly-cloudy-day,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,3.58378529548645,3.58378529548645,3.58378529548645,3.58378529548645,24.391355998814102,1.0,5.0,3.58378529548645,3.58378529548645,3.3967514310092395,4.2407349267927765,10.536441300699757,-4.2407349267927765,0.0,2.0
2024-05-10 15:00:00,32.0,37.9,24.0,62.71,0.0,0.0,rain,0.0,0.0,24.8,16.6,300.0,1006.0,27.2,10.0,872.2,3.1,9.0,8.0,Partially cloudy,partly-cloudy-day,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,3.58378529548645,3.58378529548645,3.58378529548645,3.58378529548645,24.391355998814102,1.0,5.0,3.58378529548645,3.58378529548645,3.3967514310092395,4.2407349267927765,10.536441300699757,-4.2407349267927765,0.0,2.0
2024-05-10 16:00:00,32.0,37.9,24.0,62.71,0.0,0.0,rain,0.0,0.0,29.9,16.6,290.0,1006.0,27.2,10.0,731.5,2.6,7.0,8.0,Partially cloudy,partly-cloudy-day,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,3.58378529548645,3.58378529548645,3.58378529548645,3.58378529548645,24.391355998814102,1.0,5.0,3.58378529548645,3.58378529548645,3.3967514310092395,4.2407349267927765,10.536441300699757,-4.2407349267927765,0.0,2.0
2024-05-10 17:00:00,31.5,37.5,24.2,65.43,0.0,0.0,rain,0.0,0.0,31.0,18.4,270.0,1005.7,31.6,10.0,513.2,1.8,5.0,8.0,Partially cloudy,partly-cloudy-day,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,3.58378529548645,3.58378529548645,3.58378529548645,3.58378529548645,24.391355998814102,1.0,5.0,3.58378529548645,3.58378529548645,3.3967514310092395,4.2407349267927765,10.536441300699757,-4.2407349267927765,0.0,2.0
2024-05-10 18:00:00,30.0,36.2,25.0,74.63,0.0,0.0,rain,0.0,0.0,30.2,13.0,290.0,1007.0,27.2,8.0,291.3,1.0,3.0,30.0,Partially cloudy,partly-cloudy-day,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,3.58378529548645,3.58378529548645,3.58378529548645,3.58378529548645,24.391355998814102,1.0,5.0,3.58378529548645,3.58378529548645,3.3967514310092395,4.2407349267927765,10.536441300699757,-4.2407349267927765,0.0,2.0
2024-05-10 19:00:00,30.0,36.2,25.0,74.63,0.0,0.0,rain,0.0,0.0,30.2,13.0,310.0,1008.0,27.2,6.0,96.0,0.3,0.0,8.0,Partially cloudy,partly-cloudy-night,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,3.58378529548645,3.58378529548645,3.58378529548645,3.58378529548645,24.391355998814102,1.0,5.0,3.58378529548645,3.58378529548645,3.3967514310092395,4.2407349267927765,10.536441300699757,-4.2407349267927765,0.0,2.0
2024-05-10 20:00:00,29.4,34.6,24.3,74.14,0.0,0.0,rain,0.0,0.0,28.4,7.6,326.0,1008.5,31.6,5.1,2.4,0.0,0.0,8.0,Partially cloudy,partly-cloudy-night,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,3.58378529548645,3.58378529548645,3.58378529548645,3.58378529548645,24.391355998814102,1.0,5.0,3.58378529548645,3.58378529548645,3.3967514310092395,4.2407349267927765,10.536441300699757,-4.2407349267927765,0.0,2.0
2024-05-10 21:00:00,29.0,33.6,24.0,74.47,0.0,0.0,rain,0.0,0.0,24.8,7.6,330.0,1009.0,27.2,6.0,0.0,0.0,0.0,30.0,Partially cloudy,partly-cloudy-night,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,3.58378529548645,3.58378529548645,3.58378529548645,3.58378529548645,24.391355998814102,1.0,5.0,3.58378529548645,3.58378529548645,3.3967514310092395,4.2407349267927765,10.536441300699757,-4.2407349267927765,0.0,2.0
2024-05-10 22:00:00,29.0,33.6,24.0,74.47,0.0,0.0,rain,0.0,0.0,24.1,5.4,350.0,1010.0,27.2,6.0,0.0,0.0,0.0,30.0,Partially cloudy,partly-cloudy-night,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,3.58378529548645,3.58378529548645,3.58378529548645,3.58378529548645,24.391355998814102,1.0,5.0,3.58378529548645,3.58378529548645,3.3967514310092395,4.2407349267927765,10.536441300699757,-4.2407349267927765,0.0,2.0
2024-05-10 23:00:00,29.1,34.0,24.2,74.88,0.0,0.0,rain,0.0,0.0,24.1,5.4,50.0,1009.7,31.6,5.1,0.0,0.0,0.0,30.0,Partially cloudy,partly-cloudy-night,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,3.58378529548645,3.58378529548645,3.58378529548645,3.58378529548645,24.391355998814102,1.0,5.0,3.58378529548645,3.58378529548645,3.3967514310092395,4.2407349267927765,10.536441300699757,-4.2407349267927765,0.0,2.0
2024-05-11 00:00:00,30.0,36.7,25.5,76.87,0.0,0.0,rain,0.0,0.0,23.0,13.7,348.9,1009.0,84.8,24.1,0.0,0.0,0.0,30.0,Partially cloudy,partly-cloudy-night,remote,0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,3.58378529548645,3.58378529548645,24.391355998814102,1.0,5.0,0.0,3.58378529548645,2.887238716357853,4.2407349267927765,10.536441300699757,-4.2407349267927765,0.0,3.0
2024-05-11 01:00:00,29.8,36.3,25.5,77.76,0.0,0.0,rain,0.0,0.0,22.3,12.6,350.7,1009.0,94.6,24.1,0.0,0.0,0.0,8.0,Overcast,cloudy,remote,0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,3.58378529548645,3.58378529548645,24.391355998814102,1.0,5.0,0.0,3.58378529548645,2.887238716357853,4.2407349267927765,10.536441300699757,-4.2407349267927765,0.0,3.0
2024-05-11 02:00:00,29.1,34.0,24.4,75.83,0.0,0.0,rain,0.0,0.0,20.2,5.4,50.0,1008.0,60.0,4.0,0.0,0.0,0.0,30.0,Partially cloudy,partly-cloudy-night,43284099999,0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,3.58378529548645,3.58378529548645,24.391355998814102,1.0,5.0,0.0,3.58378529548645,2.887238716357853,4.2407349267927765,10.536441300699757,-4.2407349267927765,0.0,3.0
2024-05-11 03:00:00,28.0,31.9,24.0,78.92,0.0,0.0,rain,0.0,0.0,18.0,5.4,50.0,1008.0,27.2,6.0,0.0,0.0,0.0,30.0,Partially cloudy,partly-cloudy-night,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,3.58378529548645,3.58378529548645,24.391355998814102,1.0,5.0,0.0,3.58378529548645,2.887238716357853,4.2407349267927765,10.536441300699757,-4.2407349267927765,0.0,3.0
2024-05-11 04:00:00,28.8,34.7,25.7,83.37,0.0,0.0,rain,0.0,0.0,16.9,7.2,20.5,1008.0,98.4,24.1,0.0,0.0,0.0,30.0,Overcast,cloudy,remote,0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,3.58378529548645,3.58378529548645,24.391355998814102,1.0,5.0,0.0,3.58378529548645,2.887238716357853,4.2407349267927765,10.536441300699757,-4.2407349267927765,0.0,3.0
2024-05-11 05:00:00,28.0,31.9,23.9,78.3,0.0,0.0,rain,0.0,0.0,13.3,5.4,360.0,1008.0,40.5,5.1,0.0,0.0,0.0,30.0,Partially cloudy,partly-cloudy-night,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,3.58378529548645,3.58378529548645,24.391355998814102,1.0,5.0,0.0,3.58378529548645,2.887238716357853,4.2407349267927765,10.536441300699757,-4.2407349267927765,0.0,3.0
2024-05-11 06:00:00,28.0,31.9,24.0,78.92,0.0,0.0,rain,0.0,0.0,10.4,5.4,320.0,1009.0,27.2,8.0,0.0,0.0,0.0,30.0,Partially cloudy,partly-cloudy-night,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,3.58378529548645,3.58378529548645,24.391355998814102,1.0,5.0,0.0,3.58378529548645,2.887238716357853,4.2407349267927765,10.536441300699757,-4.2407349267927765,0.0,3.0
2024-05-11 07:00:00,28.0,31.9,24.0,78.92,0.0,0.0,rain,0.0,0.0,9.7,5.4,20.0,1010.0,50.0,8.0,4.2,0.0,0.0,30.0,Partially cloudy,partly-cloudy-day,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,3.58378529548645,3.58378529548645,24.391355998814102,1.0,5.0,0.0,3.58378529548645,2.887238716357853,4.2407349267927765,10.536441300699757,-4.2407349267927765,0.0,3.0
2024-05-11 08:00:00,29.5,34.4,24.1,72.74,0.0,0.0,rain,0.0,0.0,9.7,0.0,0.0,1010.2,36.1,5.2,109.3,0.4,1.0,30.0,Partially cloudy,partly-cloudy-day,"VOML,43284099999,43285099999",0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,3.58378529548645,3.58378529548645,24.391355998814102,1.0,5.0,0.0,3.58378529548645,2.887238716357853,4.2407349267927765,10.536441300699757,-4.2407349267927765,0.0,3.0
2024-05-11 09:00:00,32.0,34.9,21.0,52.26,0.0,0.0,rain,0.0,0.0,10.8,0.0,0.0,1010.0,27.2,8.0,315.0,1.1,3.0,30.0,Partially cloudy,partly-cloudy-day,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,3.58378529548645,3.58378529548645,24.391355998814102,1.0,5.0,0.0,3.58378529548645,2.887238716357853,4.2407349267927765,10.536441300699757,-4.2407349267927765,0.0,3.0
2024-05-11 10:00:00,32.0,36.8,23.0,59.04,0.0,0.0,rain,0.0,0.0,10.8,7.6,290.0,1010.0,27.2,8.0,469.6,1.7,5.0,30.0,Partially cloudy,partly-cloudy-day,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,3.58378529548645,3.58378529548645,24.391355998814102,1.0,5.0,0.0,3.58378529548645,2.887238716357853,4.2407349267927765,10.536441300699757,-4.2407349267927765,0.0,3.0
2024-05-11 11:00:00,33.6,38.6,22.8,53.37,0.0,0.0,rain,0.0,0.0,12.6,7.6,200.0,1009.6,54.4,10.0,637.2,2.3,6.0,30.0,Partially cloudy,partly-cloudy-day,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,3.58378529548645,3.58378529548645,24.391355998814102,1.0,5.0,0.0,3.58378529548645,2.887238716357853,4.2407349267927765,10.536441300699757,-4.2407349267927765,0.0,3.0
2024-05-11 12:00:00,33.0,38.1,23.0,55.8,0.0,0.0,rain,0.0,0.0,16.9,14.8,270.0,1009.0,50.0,10.0,847.5,3.1,8.0,30.0,Partially cloudy,partly-cloudy-day,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,3.58378529548645,3.58378529548645,24.391355998814102,1.0,5.0,0.0,3.58378529548645,2.887238716357853,4.2407349267927765,10.536441300699757,-4.2407349267927765,0.0,3.0
2024-05-11 13:00:00,33.0,39.2,24.0,59.27,0.0,0.0,rain,0.0,0.0,23.0,18.4,270.0,1008.0,27.2,10.0,894.2,3.2,9.0,8.0,Partially cloudy,partly-cloudy-day,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,3.58378529548645,3.58378529548645,24.391355998814102,1.0,5.0,0.0,3.58378529548645,2.887238716357853,4.2407349267927765,10.536441300699757,-4.2407349267927765,0.0,3.0
2024-05-11 14:00:00,34.1,41.8,24.8,58.29,0.0,0.0,rain,0.0,0.0,27.7,18.4,270.0,1007.5,31.6,10.0,899.4,3.2,9.0,8.0,Partially cloudy,partly-cloudy-day,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,3.58378529548645,3.58378529548645,24.391355998814102,1.0,5.0,0.0,3.58378529548645,2.887238716357853,4.2407349267927765,10.536441300699757,-4.2407349267927765,0.0,3.0
2024-05-11 15:00:00,33.0,39.2,24.0,59.27,0.0,0.0,rain,0.0,0.0,29.2,22.3,280.0,1007.0,27.2,10.0,714.6,2.6,7.0,8.0,Partially cloudy,partly-cloudy-day,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,3.58378529548645,3.58378529548645,24.391355998814102,1.0,5.0,0.0,3.58378529548645,2.887238716357853,4.2407349267927765,10.536441300699757,-4.2407349267927765,0.0,3.0
2024-05-11 16:00:00,32.0,37.9,24.0,62.71,0.0,0.0,rain,0.0,0.0,28.8,20.5,280.0,1007.0,27.2,10.0,631.4,2.3,6.0,8.0,Partially cloudy,partly-cloudy-day,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,3.58378529548645,3.58378529548645,24.391355998814102,1.0,5.0,0.0,3.58378529548645,2.887238716357853,4.2407349267927765,10.536441300699757,-4.2407349267927765,0.0,3.0
2024-05-11 17:00:00,31.9,38.5,24.6,65.39,0.0,0.0,rain,0.0,0.0,30.2,10.5,19.0,1008.0,26.6,7.3,393.4,1.4,4.0,8.0,Partially cloudy,partly-cloudy-day,"VOML,43284099999,43285099999",0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,3.58378529548645,3.58378529548645,24.391355998814102,1.0,5.0,0.0,3.58378529548645,2.887238716357853,4.2407349267927765,10.536441300699757,-4.2407349267927765,0.0,3.0
2024-05-11 18:00:00,31.0,36.5,24.0,66.38,0.0,0.0,rain,0.0,0.0,32.8,11.2,270.0,1009.0,27.2,10.0,244.6,0.9,2.0,10.0,Partially cloudy,partly-cloudy-day,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,3.58378529548645,3.58378529548645,24.391355998814102,1.0,5.0,0.0,3.58378529548645,2.887238716357853,4.2407349267927765,10.536441300699757,-4.2407349267927765,0.0,3.0
2024-05-11 19:00:00,30.0,35.1,24.0,70.29,0.0,0.0,rain,0.0,0.0,28.1,13.0,260.0,1010.0,88.9,6.0,74.9,0.3,0.0,30.0,Partially cloudy,partly-cloudy-night,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,3.58378529548645,3.58378529548645,24.391355998814102,1.0,5.0,0.0,3.58378529548645,2.887238716357853,4.2407349267927765,10.536441300699757,-4.2407349267927765,0.0,3.0
2024-05-11 20:00:00,30.1,35.4,24.1,70.32,0.0,0.0,rain,0.0,0.0,21.6,11.2,270.0,1010.6,88.9,5.1,1.9,0.0,0.0,30.0,Partially cloudy,partly-cloudy-night,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,3.58378529548645,3.58378529548645,24.391355998814102,1.0,5.0,0.0,3.58378529548645,2.887238716357853,4.2407349267927765,10.536441300699757,-4.2407349267927765,0.0,3.0
2024-05-11 21:00:00,30.0,35.1,24.0,70.29,0.0,0.0,rain,0.0,0.0,19.4,9.4,300.0,1011.0,88.9,6.0,0.0,0.0,0.0,30.0,Partially cloudy,partly-cloudy-night,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,3.58378529548645,3.58378529548645,24.391355998814102,1.0,5.0,0.0,3.58378529548645,2.887238716357853,4.2407349267927765,10.536441300699757,-4.2407349267927765,0.0,3.0
2024-05-11 22:00:00,29.0,32.7,23.0,70.11,0.0,0.0,rain,0.0,0.0,26.3,9.4,80.0,1011.0,50.0,6.0,0.0,0.0,0.0,30.0,Partially cloudy,partly-cloudy-night,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,3.58378529548645,3.58378529548645,24.391355998814102,1.0,5.0,0.0,3.58378529548645,2.887238716357853,4.2407349267927765,10.536441300699757,-4.2407349267927765,0.0,3.0
2024-05-11 23:00:00,27.9,31.1,23.0,74.89,0.0,0.0,rain,0.0,0.0,25.6,7.6,70.0,1010.8,54.4,5.1,0.0,0.0,0.0,30.0,Partially cloudy,partly-cloudy-night,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,3.58378529548645,3.58378529548645,24.391355998814102,1.0,5.0,0.0,3.58378529548645,2.887238716357853,4.2407349267927765,10.536441300699757,-4.2407349267927765,0.0,3.0
2024-05-12 00:00:00,27.0,29.2,22.0,74.14,0.0,0.0,rain,0.0,0.0,24.5,7.6,80.0,1011.0,50.0,6.0,0.0,0.0,0.0,30.0,Partially cloudy,partly-cloudy-night,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,3.58378529548645,3.58378529548645,24.33196847140789,1.0,5.0,0.0,3.58378529548645,2.454152908904176,4.2407349267927765,10.536441300699757,-4.2407349267927765,0.0,4.0
2024-05-12 01:00:00,27.0,29.2,22.0,74.14,0.0,0.0,rain,0.0,0.0,22.0,5.4,40.0,1010.0,50.0,6.0,0.0,0.0,0.0,30.0,Partially cloudy,partly-cloudy-night,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,3.58378529548645,3.58378529548645,24.33196847140789,1.0,5.0,0.0,3.58378529548645,2.454152908904176,4.2407349267927765,10.536441300699757,-4.2407349267927765,0.0,4.0
2024-05-12 02:00:00,26.3,26.3,22.3,78.27,0.0,0.0,rain,0.0,0.0,19.1,9.4,90.0,1008.7,88.9,5.1,0.0,0.0,0.0,30.0,Partially cloudy,partly-cloudy-night,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,3.58378529548645,3.58378529548645,24.33196847140789,1.0,5.0,0.0,3.58378529548645,2.454152908904176,4.2407349267927765,10.536441300699757,-4.2407349267927765,0.0,4.0
2024-05-12 03:00:00,26.0,26.0,23.0,83.56,0.0,0.0,rain,0.0,0.0,17.6,9.4,80.0,1008.0,88.9,6.0,0.0,0.0,0.0,30.0,Partially cloudy,partly-cloudy-night,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,3.58378529548645,3.58378529548645,24.33196847140789,1.0,5.0,0.0,3.58378529548645,2.454152908904176,4.2407349267927765,10.536441300699757,-4.2407349267927765,0.0,4.0
2024-05-12 04:00:00,26.0,26.0,23.0,83.56,0.0,0.0,rain,0.0,0.0,13.0,9.4,100.0,1009.0,88.9,6.0,0.0,0.0,0.0,30.0,Partially cloudy,partly-cloudy-night,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,3.58378529548645,3.58378529548645,24.33196847140789,1.0,5.0,0.0,3.58378529548645,2.454152908904176,4.2407349267927765,10.536441300699757,-4.2407349267927765,0.0,4.0
